,Compound Score,Date,Negative Sentiment,Neutral Sentiment,Order Position,Positive Sentiment,Source,Tweet
435,0.5719,Sun Mar 11 14:31:06 +0000 2018,0.0,0.81,35,0.19,The New York Times,In an effort to better understand the top chief executives — where they’re coming from and how they deal with the c… https://t.co/0F3Errf58a
436,-0.5574,Sun Mar 11 14:17:01 +0000 2018,0.221,0.698,36,0.081,The New York Times,"RT @motokorich: For Asia, Trump's willingness to meet Kim Jong-un averts--at least for now--the threat of nuclear conflict. Then again, the…"
437,0.7845,Sun Mar 11 14:01:43 +0000 2018,0.0,0.753,37,0.247,The New York Times,"Modern Love: ""From the moment our daughter wakes to the moment she goes to sleep, we are engaged in a waltz with pe… https://t.co/1GLvH9ouWQ"
438,0.0,Sun Mar 11 13:45:07 +0000 2018,0.0,1.0,38,0.0,The New York Times,Here are some of the highlights of the past week https://t.co/gSh2fxDPD8
439,-0.296,Sun Mar 11 13:41:06 +0000 2018,0.346,0.372,39,0.282,The New York Times,Bono Apologizes as Accusations of Abuse Hit Charity He Co-Founded https://t.co/qhfChDlonA
440,0.0,Sun Mar 11 13:15:06 +0000 2018,0.0,1.0,40,0.0,The New York Times,"Stephen Bannon, the exiled Trump adviser, is done wrecking the American establishment. His next mission? Training E… https://t.co/5vhAFL7cWy"
441,0.0,Sun Mar 11 12:45:03 +0000 2018,0.0,1.0,41,0.0,The New York Times,President Trump is in discussions with a lawyer who represented Bill Clinton during the impeachment process about j… https://t.co/yQWnJirGpP
442,0.0,Sun Mar 11 12:15:03 +0000 2018,0.0,1.0,42,0.0,The New York Times,"The Kushner and Trump families have been stepping up their real estate collaborations, blurring the line between fa… https://t.co/wjU7n0cpbW"
443,0.6249,Sun Mar 11 12:06:03 +0000 2018,0.0,0.631,43,0.369,The New York Times,"Contributing Op-Ed Writer: YouTube, the Great Radicalizer https://t.co/DYj4CcKsD9"
444,-0.4215,Sun Mar 11 12:00:13 +0000 2018,0.128,0.872,44,0.0,The New York Times,"Emily Warren Roebling was not an engineer. But when her husband fell ill, she oversaw the construction and completi… https://t.co/7Ggw4LPRdk"
445,-0.4939,Sun Mar 11 11:45:02 +0000 2018,0.225,0.775,45,0.0,The New York Times,Midwestern farmers could become collateral damage from retaliation against American tariffs https://t.co/fePAD3pZ7T
446,-0.3182,Sun Mar 11 11:15:05 +0000 2018,0.179,0.699,46,0.122,The New York Times,“These regulations were written with human blood.” Safety rules adopted after the Deepwater Horizon disaster are a… https://t.co/lRxMuPECzk
447,0.0,Sun Mar 11 10:50:06 +0000 2018,0.0,1.0,47,0.0,The New York Times,Prime Minister Justin Trudeau of Canada has appointed the first permanent female leader of the Royal Canadian Mount… https://t.co/R4AReaxMxU
448,0.0,Sun Mar 11 10:31:39 +0000 2018,0.0,1.0,48,0.0,The New York Times,"In Chile, a Billionaire Takes the Reins From a Socialist, Again https://t.co/wiFa3t6bzK"
449,0.4215,Sun Mar 11 10:23:38 +0000 2018,0.0,0.859,49,0.141,The New York Times,"The worlds of drug marketing and TV entertainment are blurring. Take a look at a recent episode of ""black-ish."" https://t.co/KvyFSyAIUO"
450,-0.6588,Sun Mar 11 10:05:10 +0000 2018,0.204,0.796,50,0.0,The New York Times,Donald Trump’s election shook one Ohio man so badly he swore off all political news. But what are the ethics of ign… https://t.co/srVJ0dS1Pn
451,0.3818,Sun Mar 11 09:59:54 +0000 2018,0.0,0.833,51,0.167,The New York Times,"On College Basketball: As N.C.A.A. Field Comes Together, Integrity Is on the Bubble https://t.co/ai34W61OpN"
452,0.0,Sun Mar 11 09:56:16 +0000 2018,0.0,1.0,52,0.0,The New York Times,‘Saturday Night Live’ Parodies ‘The Bachelor’ With Another Kind of Breakup https://t.co/32ZNhuG68s
453,0.0,Sun Mar 11 09:33:44 +0000 2018,0.0,1.0,53,0.0,The New York Times,G.O.P. Rushed to Pass Tax Overhaul. Now It May Need to Be Altered. https://t.co/8GV1VyeNY1
454,0.0,Sun Mar 11 09:26:23 +0000 2018,0.0,1.0,54,0.0,The New York Times,"Vows: From Crayons to Chemo, He’s Back by Her Side https://t.co/khs9VanuQm"
455,0.2263,Sun Mar 11 09:22:46 +0000 2018,0.0,0.84,55,0.16,The New York Times,"City Kitchen: A Take on Shepherd’s Pie, Straight From the Farm https://t.co/H5d5NlBJgC"
456,0.4019,Sun Mar 11 09:15:40 +0000 2018,0.17,0.544,56,0.286,The New York Times,How Do You Teach People to Love Difficult Music? https://t.co/pGIZHTO278
457,0.2732,Sun Mar 11 09:11:57 +0000 2018,0.0,0.792,57,0.208,The New York Times,"At the Hayden Planetarium, a Joyride Across the Cosmos https://t.co/WNi6IWjjJp"
458,0.0,Sun Mar 11 09:11:12 +0000 2018,0.0,1.0,58,0.0,The New York Times,"In Opinion

Op-Ed contributors John McCain and Angelina Jolie write, ""Around the world, there is profound concern t… https://t.co/vVHUdWVe0o"
459,-0.3612,Sun Mar 11 08:54:01 +0000 2018,0.128,0.872,59,0.0,The New York Times,President Trump will convene with a group of leaders who have criticized his statements and policies on immigration https://t.co/nv9rMEIPon
460,0.6705,Sun Mar 11 08:50:24 +0000 2018,0.0,0.519,60,0.481,The New York Times,China’s Xi Wins Constitutional Backing for New Strongman Era https://t.co/M3WNKiEPkv
461,0.2263,Sun Mar 11 08:32:10 +0000 2018,0.108,0.739,61,0.153,The New York Times,"If you’re worried about the stock market, find someone to give you a hug. Let us explain. https://t.co/Ba4T4wFNT7"
462,0.0,Sun Mar 11 08:16:01 +0000 2018,0.0,1.0,62,0.0,The New York Times,"""I'm a little rusty, but it doesn't matter,"" Serena Williams said to the crowd. ""I'm just out here on this journey… https://t.co/7oUOEYBDZa"
463,0.5267,Sun Mar 11 07:58:03 +0000 2018,0.132,0.549,63,0.319,The New York Times,Some British schools are encouraging riskier play to build resilience and grit https://t.co/cCkagvGTHw
464,0.0,Sun Mar 11 07:28:49 +0000 2018,0.0,1.0,64,0.0,The New York Times,What to Pack for 36 Hours in Auckland https://t.co/R8wXEH8Hpw
465,0.25,Sun Mar 11 07:15:08 +0000 2018,0.0,0.913,65,0.087,The New York Times,Ida B. Wells is considered by historians to have been the most famous black woman in the U.S. during her lifetime.… https://t.co/aoFduRNlyR
466,0.0,Sun Mar 11 06:51:30 +0000 2018,0.0,1.0,66,0.0,The New York Times,Make this pot of red beans and rice https://t.co/ABJjSxsnMw https://t.co/yjmbAmYqM9
467,0.4404,Sun Mar 11 06:32:55 +0000 2018,0.0,0.804,67,0.196,The New York Times,"Michael B. Jordan says his company will adopt inclusion riders, the diversity effort championed by Frances McDorman… https://t.co/MNdDFuMVIt"
468,-0.1779,Sun Mar 11 06:16:02 +0000 2018,0.166,0.704,68,0.131,The New York Times,"Mired in poverty not long ago, Ghana’s economic growth is on track to outpace India’s https://t.co/lJpEBXU7cn"
469,0.0,Sun Mar 11 05:58:05 +0000 2018,0.0,1.0,69,0.0,The New York Times,"Sensing a power grab in China by President Xi Jinping, Chinese students in the U.S. are showing signs of activism f… https://t.co/QImdvZPUZp"
470,0.6124,Sun Mar 11 05:36:41 +0000 2018,0.08,0.62,70,0.299,The New York Times,From everyone cares and everything matters to no one cares and nothing matters. Here are 25 songs that tell us wher… https://t.co/wufZ5kGonc
471,0.0,Sun Mar 11 05:18:03 +0000 2018,0.0,1.0,71,0.0,The New York Times,Clocks spring forward this weekend. Florida never wants them to fall back. https://t.co/AhBfQGFt3t
472,0.1531,Sun Mar 11 05:00:37 +0000 2018,0.13,0.672,72,0.197,The New York Times,"Fake news on Twitter is 70% more likely to be shared than the truth, researchers at MIT found https://t.co/PDx3HOmyfE"
473,0.0,Sun Mar 11 04:41:27 +0000 2018,0.0,1.0,73,0.0,The New York Times,Peter Thiel is leaving Silicon Valley. Will others? https://t.co/0srODDzsRg
474,0.0,Sun Mar 11 04:24:14 +0000 2018,0.0,1.0,74,0.0,The New York Times,"The sickle cell mutation arose 7,300 years ago in just one person in West Africa, scientists say. Its purpose: a sh… https://t.co/qpYVUarVZJ"
475,0.0,Sun Mar 11 04:04:46 +0000 2018,0.0,1.0,75,0.0,The New York Times,A Horse Walked Into a Miami Beach Nightclub. Now Nobody Else Can. https://t.co/kaw0IMzBga
476,0.5994,Sun Mar 11 03:51:34 +0000 2018,0.0,0.776,76,0.224,The New York Times,"Amazon says it has figured out why its digital assistant, Alexa, has been mysteriously laughing for some users https://t.co/zE07cpOBNV"
477,-0.7579,Sun Mar 11 03:33:31 +0000 2018,0.449,0.476,77,0.075,The New York Times,Violence Strikes a Veterans Program That Strove to Prevent It https://t.co/hvCn5WOiIc
478,0.0,Sun Mar 11 03:22:13 +0000 2018,0.0,1.0,78,0.0,The New York Times,"“We need your help,” a waitress in a small town whispered to our reporter. Here's what's happening in Madison, Indi… https://t.co/aLpZcnQdEX"
479,0.128,Sun Mar 11 03:02:17 +0000 2018,0.0,0.927,79,0.073,The New York Times,"Adam Rippon: ""I kind of have a feeling that I’ve used the Olympics to get myself to meet the world"" https://t.co/prxur7Ha0U"
480,0.1027,Sun Mar 11 02:46:01 +0000 2018,0.14,0.698,80,0.163,The New York Times,It’s True: False News Spreads Faster and Wider. And Humans Are to Blame. https://t.co/1tpUTE8QV5
481,-0.4754,Sun Mar 11 02:35:51 +0000 2018,0.134,0.866,81,0.0,The New York Times,"“It’s sort of disheartening at first to realize how much we humans are responsible,"" one MIT researcher said of fal… https://t.co/6oZXCa5Frp"
482,-0.3612,Sun Mar 11 02:15:05 +0000 2018,0.111,0.889,82,0.0,The New York Times,"“Somebody must show that the Afro-American race is more sinned against than sinning, and it seems to have fallen up… https://t.co/Qq9akMXkLy"
483,0.2023,Sun Mar 11 01:45:50 +0000 2018,0.0,0.886,83,0.114,The New York Times,"After reigning atop the music industry for a decade, Taylor Swift suddenly seems under review https://t.co/3TNDXjLIby"
484,0.0772,Sun Mar 11 01:26:47 +0000 2018,0.0,0.933,84,0.067,The New York Times,Over the years Frida Kahlo has been associated with a number of unlikely products. But what about a Barbie doll? https://t.co/hmiWCz6VQN
485,-0.6705,Sun Mar 11 01:09:44 +0000 2018,0.333,0.667,85,0.0,The New York Times,"California Police Officer Killed by Barricaded Gunman, Officials Say https://t.co/r6b4hyKEL3"
486,0.6486,Sun Mar 11 01:02:02 +0000 2018,0.0,0.751,86,0.249,The New York Times,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/cU0L1MwWU1
487,0.0,Sun Mar 11 00:43:23 +0000 2018,0.0,1.0,87,0.0,The New York Times,Opinion: Eyes Here: Weekend Reads From the Opinion Section https://t.co/ANpEESonA0
488,0.128,Sun Mar 11 00:36:51 +0000 2018,0.1,0.779,88,0.121,The New York Times,An elaborate system has developed to silence women who level accusations against powerful men. One of those women i… https://t.co/4Dmxpjsgi8
489,0.5106,Sun Mar 11 00:16:18 +0000 2018,0.0,0.645,89,0.355,The New York Times,The Unbearable Cuteness of Maternity Overalls https://t.co/pfOpGxSbfr
490,0.0,Sun Mar 11 00:11:17 +0000 2018,0.0,1.0,90,0.0,The New York Times,Here’s Cardi B’s “Bodak Yellow” and your 3 minutes 44 seconds of frankness in a year of feminist pandering https://t.co/YVZ4Ae8ODr
491,0.0,Sat Mar 10 23:50:27 +0000 2018,0.0,1.0,91,0.0,The New York Times,The ground around San Francisco Bay is sinking to meet the rising sea https://t.co/XOOxtmWNq4
492,0.4576,Sat Mar 10 23:30:13 +0000 2018,0.0,0.765,92,0.235,The New York Times,Conversations about sex and consent are especially urgent on college campuses. So let’s talk.… https://t.co/C3TkIYwa4O
493,0.0,Sat Mar 10 23:15:30 +0000 2018,0.0,1.0,93,0.0,The New York Times,A Ballet Score? Not Such a Stretch for the Pet Shop Boys https://t.co/3nWpUjVpc3
494,0.0,Sat Mar 10 23:15:04 +0000 2018,0.0,1.0,94,0.0,The New York Times,"In Opinion

Op-Ed contributor Rania Abouzeid writes, ""Were his old extremist ideas merely dormant, awaiting activat… https://t.co/QVqFjvudsA"
495,0.0,Sat Mar 10 23:00:15 +0000 2018,0.0,1.0,95,0.0,The New York Times,Saturday playlist: the 12 new songs you need to hear https://t.co/JENBAmj4JQ
496,0.1761,Sat Mar 10 22:45:04 +0000 2018,0.085,0.798,96,0.117,The New York Times,Trump’s seemingly unstoppable series of erratic moves has helped cast China as the more stable power in Asia https://t.co/TuHgOajWOE
497,0.6249,Sat Mar 10 22:30:11 +0000 2018,0.0,0.796,97,0.204,The New York Times,Millennials are going to great lengths to bring plant life into their homes and work spaces https://t.co/5gpI7gA4mW
498,-0.4215,Sat Mar 10 22:15:05 +0000 2018,0.149,0.851,98,0.0,The New York Times,"In Opinion

The editorial board writes, ""Nonvoters aren’t protesting anything; they’re just putting their lives and… https://t.co/1PbDgInQwv"
499,-0.6369,Sat Mar 10 22:06:04 +0000 2018,0.208,0.792,99,0.0,The New York Times,"Two California police officers were shot, one fatally, by a gunman who was barricaded in an apartment https://t.co/PC18ZeDaig"
500,0.0,Sun Mar 11 21:14:04 +0000 2018,0.0,1.0,0,0.0,Al Jazeera News,The Castro brothers - Fidel and Raul - have between them been in power in Cuba for almost 60 years. But that is abo… https://t.co/Irwm83Xrbf
501,-0.6705,Sun Mar 11 20:30:09 +0000 2018,0.22,0.78,1,0.0,Al Jazeera News,"""My sister was killed after she was sent back to North Korea as a spy by China."" https://t.co/awD3d7KcZy"
502,0.0,Sun Mar 11 20:00:07 +0000 2018,0.0,1.0,2,0.0,Al Jazeera News,Cuba vote opens final chapter of Castro era https://t.co/Vl0gr1uGt6 https://t.co/tTFrcdStaU
503,-0.765,Sun Mar 11 19:30:12 +0000 2018,0.28,0.72,3,0.0,Al Jazeera News,Putin ordered airliner shot down after bomb threat shortly before the 2014 Winter Olympics opening ceremony in Soch… https://t.co/08SiSidM6r
504,0.0,Sun Mar 11 17:20:03 +0000 2018,0.0,1.0,4,0.0,Al Jazeera News,Private Turkish jet carrying 11 people crashes in Iran's mountains while flying from UAE to Istanbul… https://t.co/s2RCpoaKfJ
505,0.3818,Sun Mar 11 17:00:19 +0000 2018,0.0,0.88,5,0.12,Al Jazeera News,Civilians organise 'human shield' to protect Kurdish Afrin as Turkish forces prepare to storm the city held by the… https://t.co/d5xOEXgZed
506,-0.4404,Sun Mar 11 14:30:07 +0000 2018,0.225,0.775,6,0.0,Al Jazeera News,A North Korean defector describes life at home through webtoons https://t.co/NE2oG5nzmq https://t.co/USk9viMwVk
507,0.0,Sun Mar 11 13:59:50 +0000 2018,0.0,1.0,7,0.0,Al Jazeera News,"Turkish official slams UAE minister Gargash over Twitter comments: ""He cannot speak on behalf of Arabs in general;… https://t.co/M2Q15KzQAm"
508,0.1139,Sun Mar 11 11:56:28 +0000 2018,0.0,0.862,8,0.138,Al Jazeera News,"RT @AJEnglish: ⚡️ “Stories you shouldn't miss today - Sunday ” 

https://t.co/Mxw6KIVqcS"
509,-0.9393,Sun Mar 11 10:27:05 +0000 2018,0.523,0.38,9,0.096,Al Jazeera News,"Syria's war: Battles rage in Eastern Ghouta, as civilian death toll tops 1,000 according to a UK-based war monitor… https://t.co/14TwS4t4bq"
510,0.34,Sun Mar 11 06:55:32 +0000 2018,0.0,0.876,10,0.124,Al Jazeera News,"China's President Xi Jinping is expected to secure a lifetime presidency on Sunday, as the National People's Congre… https://t.co/rQFeZ0du8Z"
511,0.0,Sun Mar 11 05:51:12 +0000 2018,0.0,1.0,11,0.0,Al Jazeera News,"Proposal, spearheaded by the EU, seeks to turn Antarctica's Weddell Sea into the largest ocean sanctuary on Earth… https://t.co/qztNmXIFwE"
512,0.4019,Sun Mar 11 00:00:08 +0000 2018,0.0,0.764,12,0.236,Al Jazeera News,"""It's like escaping from boiling water and they throw us right back in."" https://t.co/LDMskUKVgG"
513,-0.7579,Sat Mar 10 23:15:24 +0000 2018,0.255,0.745,13,0.0,Al Jazeera News,"""Sadly it is reflective of hate against Muslims which continues to manifest itself alongside the rise of the far ri… https://t.co/qzIv6l0okU"
514,-0.5994,Sat Mar 10 22:00:14 +0000 2018,0.262,0.738,14,0.0,Al Jazeera News,"Death toll in Syria's Eastern Ghouta surpasses 1,000, a monitor says https://t.co/uSLIM4RIfa https://t.co/MPG7x82oqs"
515,0.0,Sat Mar 10 21:05:15 +0000 2018,0.0,1.0,15,0.0,Al Jazeera News,Can Trump get Kim Jong-un to give up his nuclear ambitions? https://t.co/uA7LoXxS2g https://t.co/cJtNvjdWSY
516,-0.6369,Sat Mar 10 20:50:50 +0000 2018,0.246,0.662,16,0.092,Al Jazeera News,"""Yemen is like the Saudi Vietnam. The poorest country in the Arab world is being systematically destroyed by the ri… https://t.co/WKcmC3ZtEV"
517,-0.4404,Sat Mar 10 20:40:06 +0000 2018,0.153,0.847,17,0.0,Al Jazeera News,Pakistani fashion brand Sana Safinaz slammed for 'exploiting cultures' after ad campaign featuring models posing wi… https://t.co/tz0LN0QxAd
518,-0.6486,Sat Mar 10 19:26:18 +0000 2018,0.323,0.677,18,0.0,Al Jazeera News,Young Palestinian man shot dead in occupied West Bank https://t.co/qMMXzJwdqW
519,0.0,Sat Mar 10 19:09:38 +0000 2018,0.0,1.0,19,0.0,Al Jazeera News,"Trump's military parade is set for November, but it will not include tanks https://t.co/uGejskZIFR"
520,-0.7964,Sat Mar 10 18:19:18 +0000 2018,0.295,0.705,20,0.0,Al Jazeera News,"""We will end up dead."" 

Indigenous Yukpa face humanitarian crisis in Colombia after fleeing dire situation in Vene… https://t.co/L1kpdED1VN"
521,-0.4215,Sat Mar 10 18:00:31 +0000 2018,0.135,0.865,21,0.0,Al Jazeera News,Bump stocks were heavily criticised last October after the one of the deadliest mass shootings in US history. https://t.co/fuAqanX8Ez
522,0.0,Sat Mar 10 12:55:03 +0000 2018,0.0,1.0,22,0.0,Al Jazeera News,Donald Trump says deal with Kim Jong-un is 'in the making' https://t.co/MmMQUCEvnc https://t.co/pobsjZmOaF
523,-0.4404,Sat Mar 10 12:34:59 +0000 2018,0.183,0.743,23,0.074,Al Jazeera News,"Palestinian Authority rejects White House invitation to attend Gaza 'stakeholders' humanitarian summit, saying ""tra… https://t.co/arnoGmTYvr"
524,0.1139,Sat Mar 10 12:10:42 +0000 2018,0.0,0.862,24,0.138,Al Jazeera News,"RT @AJEnglish: ⚡️ “Stories you shouldn't miss today - Saturday” 

https://t.co/XRE1WAoA5C"
525,-0.2023,Sat Mar 10 11:25:06 +0000 2018,0.096,0.904,25,0.0,Al Jazeera News,"13 rebels and their families evacuated from Eastern Ghouta and brought to Idlib, Syrian state media reports… https://t.co/e92X3O7XIR"
526,-0.6808,Sat Mar 10 09:30:12 +0000 2018,0.301,0.699,26,0.0,Al Jazeera News,"""National disgrace""

UK politicians denounce sale of 48 Eurofighter Typhoon jets to Saudi Arabia… https://t.co/L77EE1jUA9"
527,0.0,Sat Mar 10 09:02:11 +0000 2018,0.0,1.0,27,0.0,Al Jazeera News,Turkey: Opposition Cumhuriyet journalists released pending trial https://t.co/OAAJHVaqRs https://t.co/T37BLw4hBl
528,0.7906,Sat Mar 10 08:24:17 +0000 2018,0.122,0.432,28,0.446,Al Jazeera News,Qatar informs United Nations Security Council of fresh airspace violations committed by aircraft of United Arab Emi… https://t.co/6ouDtyNFN0
529,0.7334,Sat Mar 10 07:24:44 +0000 2018,0.0,0.69,29,0.31,Al Jazeera News,Arctic tourism is growing due to wealthy people who are looking for a different - and very cold - holiday experienc… https://t.co/VYIod1ZypT
530,0.3612,Sat Mar 10 05:41:29 +0000 2018,0.053,0.821,30,0.126,Al Jazeera News,"'Pharma bro' Martin Shkreli, who gained notoriety for raising the price of a life-saving drug, has been sentenced t… https://t.co/9aD6k9U37T"
531,-0.6249,Sat Mar 10 05:26:53 +0000 2018,0.177,0.823,31,0.0,Al Jazeera News,What is driving anti-Muslim violence in Sri Lanka? Analysts say economic and cultural changes have given rise to a… https://t.co/vZEvRvilNK
532,0.0762,Sat Mar 10 03:56:06 +0000 2018,0.0,0.942,32,0.058,Al Jazeera News,"""This is a topic of equality and inequality, because those who do not have money pay with their health or their bod… https://t.co/i8i27wO5XC"
533,0.7964,Sat Mar 10 02:26:03 +0000 2018,0.0,0.717,33,0.283,Al Jazeera News,"Al Jazeera spoke to Balkrishna Doshi, the first Indian to win the Pritzker Prize, the highest accolade in architect… https://t.co/OGzE4PNXY7"
534,0.5106,Sat Mar 10 01:38:06 +0000 2018,0.0,0.845,34,0.155,Al Jazeera News,"""President Trump appreciated the briefing and said he would meet Kim Jong-un by May to achieve permanent denucleari… https://t.co/v6CeiXqdSw"
535,0.7003,Sat Mar 10 00:39:03 +0000 2018,0.0,0.775,35,0.225,Al Jazeera News,"""Our ancestors protected this inlet and this little piece of land that we got left with. They protected it for us…"" https://t.co/T5sQ3uBUP7"
536,0.0,Fri Mar 09 23:27:02 +0000 2018,0.0,1.0,36,0.0,Al Jazeera News,"Al Jazeera's Zeina Khodr said the aid delivered was enough for just 12,000 people, while the UN estimates that 400,… https://t.co/a6nI68654v"
537,-0.8316,Fri Mar 09 22:18:03 +0000 2018,0.328,0.672,37,0.0,Al Jazeera News,Moderate Buddhist leaders and cricketers have denounced the anti-Muslim riots that have killed at least two people https://t.co/7dgjPEyADE
538,-0.3818,Fri Mar 09 21:51:05 +0000 2018,0.133,0.867,38,0.0,Al Jazeera News,"""We are removing the last remaining obstacles standing before our besieging of Afrin city centre,"" Erdogan said. https://t.co/yIjj5zqUZ3"
539,-0.1779,Fri Mar 09 21:12:03 +0000 2018,0.102,0.898,39,0.0,Al Jazeera News,Will British politicians confront Saudi Arabia's Crown Prince Mohammed bin Salman about Saudi Arabia's human-rights… https://t.co/egjkIs8jeV
540,-0.2263,Fri Mar 09 20:41:23 +0000 2018,0.087,0.913,40,0.0,Al Jazeera News,The man was shot in the chest by Israeli forces d uring protests against US President Donald Trump's decision to re… https://t.co/OrD7GNUWUM
541,0.0,Fri Mar 09 19:14:05 +0000 2018,0.0,1.0,41,0.0,Al Jazeera News,"President Uhuru Kenyatta and opposition leader Raila Odinga ""will begin a process of bringing our people together""… https://t.co/LvrnaFgCD7"
542,-0.8176,Fri Mar 09 18:54:08 +0000 2018,0.347,0.653,42,0.0,Al Jazeera News,Inter-ethnic violence and protests against President Joseph Kabila are the main reasons for the turmoil in the Cent… https://t.co/Rbnzj87M33
543,0.0,Fri Mar 09 17:21:05 +0000 2018,0.0,1.0,43,0.0,Al Jazeera News,"Rwanda is one of the few countries where women are a majority of people in parliament, making it an example not jus… https://t.co/iAnilGJNHI"
544,0.0,Fri Mar 09 16:50:13 +0000 2018,0.0,1.0,44,0.0,Al Jazeera News,"""There comes a time in your life when you have to stand for something,"" said one activist ahead of a march that is… https://t.co/WziCT45obx"
545,0.0,Fri Mar 09 16:29:04 +0000 2018,0.0,1.0,45,0.0,Al Jazeera News,"More than 270,000 Russian tourists visited South Korea last year. Will Russia's absence have an economic impact on… https://t.co/jLYnhFAKa9"
546,-0.9413,Fri Mar 09 16:01:09 +0000 2018,0.482,0.518,46,0.0,Al Jazeera News,Saudi crown prince has drawn angry protests and calls for his arrest over his role in the devastating war in Yemen. https://t.co/2nvGGM5RAz
547,0.0,Fri Mar 09 15:46:05 +0000 2018,0.0,1.0,47,0.0,Al Jazeera News,"The abortion debate in Argentina has shifted from focussing on the morality of the issue to framing abortion as a ""… https://t.co/4WF2xhj0UH"
548,-0.6705,Fri Mar 09 15:24:05 +0000 2018,0.209,0.791,48,0.0,Al Jazeera News,A suicide bomber blew himself up while trying to enter a gathering commemorating a former leader of the mainly Shia… https://t.co/lRCpS22HFF
549,0.0,Fri Mar 09 15:00:36 +0000 2018,0.0,1.0,49,0.0,Al Jazeera News,What Russia's absence from #PyeongChang2018 means for South Korea https://t.co/NBB0orXiDW https://t.co/RGfxbyD46S
550,0.0,Fri Mar 09 14:51:06 +0000 2018,0.0,1.0,50,0.0,Al Jazeera News,"Axel Eggert, chief of Europe's main steel federation (EUROFER) said on Friday that Trump's tariffs are absurd. https://t.co/kK7kWZAdWU"
551,-0.5267,Fri Mar 09 14:18:39 +0000 2018,0.185,0.815,51,0.0,Al Jazeera News,"The Philippine President called a UN official ""malnourished"", and referred to an International Criminal Court (ICC)… https://t.co/Ga1Gv4luUO"
552,0.0,Fri Mar 09 12:07:27 +0000 2018,0.0,1.0,52,0.0,Al Jazeera News,UN: Myanmar should be investigated for crimes against Rohingya https://t.co/XkltLBVpby https://t.co/ubODmaObWY
553,0.1139,Fri Mar 09 12:05:45 +0000 2018,0.0,0.847,53,0.153,Al Jazeera News,"RT @AJEnglish: ⚡️ Stories you shouldn't miss - Friday

https://t.co/rO0BzQhVIV"
554,-0.3612,Fri Mar 09 11:10:23 +0000 2018,0.172,0.828,54,0.0,Al Jazeera News,Air strikes hit Syria's Eastern Ghouta as aid convoy enters area https://t.co/UzdE4gYYpG https://t.co/o7b85lE4Ce
555,0.6597,Fri Mar 09 09:58:21 +0000 2018,0.0,0.526,55,0.474,Al Jazeera News,India's Supreme Court allows 'passive euthanasia' https://t.co/hOx7lQV0Sz https://t.co/ZCCQmN7pOP
556,-0.5423,Fri Mar 09 08:34:03 +0000 2018,0.241,0.759,56,0.0,Al Jazeera News,Afghanistan: Blast in Kabul's Shia area kills at least seven https://t.co/mAP3hV8o4B https://t.co/xXrm1A4Lzd
557,0.2732,Fri Mar 09 08:00:28 +0000 2018,0.101,0.749,57,0.15,Al Jazeera News,"Victims of paedophile and pornography ring in Kasur district in Pakistan's Punjab wait for justice, years after bei… https://t.co/dtETlZyJja"
558,0.3182,Fri Mar 09 06:19:51 +0000 2018,0.0,0.813,58,0.187,Al Jazeera News,Trump accepts invitation to meet North Korea's Kim Jong-un https://t.co/479dYC5lxm https://t.co/E4hxValqGR
559,0.5859,Fri Mar 09 03:30:23 +0000 2018,0.0,0.678,59,0.322,Al Jazeera News,How Palestinian women led successful non-violent resistance https://t.co/MdMMjFFCVB https://t.co/R2q27LBq38
560,-0.4404,Fri Mar 09 02:45:09 +0000 2018,0.146,0.854,60,0.0,Al Jazeera News,OPINION: Yazidi women's painful testimonies on the practices of journalists who covered their stories should be a w… https://t.co/DVc47ZO0iq
561,-0.296,Fri Mar 09 02:30:19 +0000 2018,0.155,0.845,61,0.0,Al Jazeera News,India plan to stop crop burning 'not enough' to end pollution https://t.co/N4oA4HQw2B https://t.co/pEC8oOE2TO
562,-0.6705,Fri Mar 09 01:30:21 +0000 2018,0.333,0.667,62,0.0,Al Jazeera News,Was a Senegalese migrant killed because he was black? https://t.co/cFDqx1vNwF https://t.co/PK2270K5WC
563,0.0,Fri Mar 09 00:30:25 +0000 2018,0.0,1.0,63,0.0,Al Jazeera News,Women of Syria's Eastern Ghouta tell of life under siege https://t.co/BHpaESPYar https://t.co/XvjZwdOBaK
564,-0.1779,Fri Mar 09 00:00:34 +0000 2018,0.09,0.854,64,0.055,Al Jazeera News,Turkish government forces backed by Syrian rebels reportedly now in control of Jandaris in northern Syria's Afrin d… https://t.co/PHtkhMSLiE
565,-0.6908,Thu Mar 08 23:30:32 +0000 2018,0.416,0.584,65,0.0,Al Jazeera News,France threatens response amid Syria chemical attack claims https://t.co/rUY8KXqbZb https://t.co/o1Cv9zTfrs
566,-0.6908,Thu Mar 08 22:30:22 +0000 2018,0.37,0.63,66,0.0,Al Jazeera News,Still getting away with rape in Nepal https://t.co/5QxdjwaKSm https://t.co/qqPrMMqN5b
567,-0.4939,Thu Mar 08 21:30:25 +0000 2018,0.242,0.758,67,0.0,Al Jazeera News,Who poisoned ex-Russian agent Sergey Skripal and his daughter? https://t.co/wbpiqMi5F0 https://t.co/ZUWzzeZkKR
568,-0.3182,Thu Mar 08 21:15:13 +0000 2018,0.204,0.796,68,0.0,Al Jazeera News,Al Jazeera pushes back against 'foreign agent' accusations https://t.co/9Ov4Gr53GK https://t.co/O65PcyLk9Y
